2.310396011212499656e-01	1.513627246509498491e+03	9.658840466926068302e+01	8.959482169832914974e-06
2.310396011212499656e-01	1.513627246509498491e+03	9.658840466926068302e+01	8.959482169832914974e-06
2.310396011212499656e-01	1.513627246509498491e+03	9.658840466926068302e+01	8.959482169832914974e-06
2.310396011212499656e-01	1.513627246509498491e+03	9.658840466926068302e+01	8.959482169832914974e-06
2.310396011212499656e-01	1.513627246509498491e+03	9.658840466926068302e+01	8.959482169832914974e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.379880573425952328e-01	1.573747191577019976e+03	8.729658960860608374e+01	9.041880064087892677e-06
2.444732800931317673e-01	2.200123776607919353e+03	6.996388189517051437e+00	1.078139116502632139e-05
2.444732800931317673e-01	2.200123776607919353e+03	6.996388189517051437e+00	1.078139116502632139e-05
2.444732800931317673e-01	2.200123776607919353e+03	6.996388189517051437e+00	1.078139116502632139e-05
2.444732800931317673e-01	2.200123776607919353e+03	6.996388189517051437e+00	1.078139116502632139e-05
2.444732800931317673e-01	2.200123776607919353e+03	6.996388189517051437e+00	1.078139116502632139e-05
2.444732800931317673e-01	2.200123776607919353e+03	6.996388189517051437e+00	1.078139116502632139e-05
2.444732800931317673e-01	2.200123776607919353e+03	6.996388189517051437e+00	1.078139116502632139e-05
2.444732800931317673e-01	2.200123776607919353e+03	6.996388189517051437e+00	1.078139116502632139e-05
