1.477058024899008393e-01	9.716818951705196241e+02	3.746856031128404538e+02	2.897148926527809686e-05
1.729043912458270438e-01	1.216106981002517841e+03	1.508919203479057103e+02	1.795611151293202186e-05
1.735908818370600348e-01	1.109151934081025502e+03	1.481480430304417553e+02	1.587174996566719927e-05
1.912302286327228484e-01	2.997724788281071142e+03	5.107576104371710102e+01	6.316646005951018656e-06
1.912302286327228484e-01	2.997724788281071142e+03	5.107576104371710102e+01	6.316646005951018656e-06
1.912302286327228484e-01	2.997724788281071142e+03	5.107576104371710102e+01	6.316646005951018656e-06
1.912302286327228484e-01	2.997724788281071142e+03	5.107576104371710102e+01	6.316646005951018656e-06
1.912302286327228484e-01	2.997724788281071142e+03	5.107576104371710102e+01	6.316646005951018656e-06
1.912302286327228484e-01	2.997724788281071142e+03	5.107576104371710102e+01	6.316646005951018656e-06
1.912302286327228484e-01	2.997724788281071142e+03	5.107576104371710102e+01	6.316646005951018656e-06
1.912302286327228484e-01	2.997724788281071142e+03	5.107576104371710102e+01	6.316646005951018656e-06
1.912302286327228484e-01	2.997724788281071142e+03	5.107576104371710102e+01	6.316646005951018656e-06
2.187563196110993424e-01	2.058625909819180379e+03	4.508496223392080537e+01	1.348373691920348098e-05
2.187563196110993424e-01	2.058625909819180379e+03	4.508496223392080537e+01	1.348373691920348098e-05
2.187563196110993424e-01	2.058625909819180379e+03	4.508496223392080537e+01	1.348373691920348098e-05
2.187563196110993424e-01	2.058625909819180379e+03	4.508496223392080537e+01	1.348373691920348098e-05
2.187563196110993424e-01	2.058625909819180379e+03	4.508496223392080537e+01	1.348373691920348098e-05
2.345430370120485386e-01	1.888962554360265585e+03	3.316433966582741988e+01	8.080571297779813830e-06
2.345430370120485386e-01	1.888962554360265585e+03	3.316433966582741988e+01	8.080571297779813830e-06
2.345430370120485386e-01	1.888962554360265585e+03	3.316433966582741988e+01	8.080571297779813830e-06
2.345430370120485386e-01	1.888962554360265585e+03	3.316433966582741988e+01	8.080571297779813830e-06
2.345430370120485386e-01	1.888962554360265585e+03	3.316433966582741988e+01	8.080571297779813830e-06
2.345430370120485386e-01	1.888962554360265585e+03	3.316433966582741988e+01	8.080571297779813830e-06
2.345430370120485386e-01	1.888962554360265585e+03	3.316433966582741988e+01	8.080571297779813830e-06
2.345430370120485386e-01	1.888962554360265585e+03	3.316433966582741988e+01	8.080571297779813830e-06
2.345430370120485386e-01	1.888962554360265585e+03	3.316433966582741988e+01	8.080571297779813830e-06
2.345430370120485386e-01	1.888962554360265585e+03	3.316433966582741988e+01	8.080571297779813830e-06
2.345430370120485386e-01	1.888962554360265585e+03	3.316433966582741988e+01	8.080571297779813830e-06
