1.181233429063734686e-01	1.978394140535591461e+01	5.989719752803845267e+02	6.639539212634470436e-05
1.181233429063734686e-01	1.978394140535591461e+01	5.989719752803845267e+02	6.639539212634470436e-05
1.189040415754752111e-01	1.166777615014877370e+02	5.375452964065003698e+02	5.422644385442893135e-05
1.256015165521428001e-01	2.075611403067062838e+03	7.621964751659417914e+01	2.157078233005264507e-06
1.256015165521428001e-01	2.075611403067062838e+03	7.621964751659417914e+01	2.157078233005264507e-06
1.256015165521428001e-01	2.075611403067062838e+03	7.621964751659417914e+01	2.157078233005264507e-06
1.256015165521428001e-01	2.075611403067062838e+03	7.621964751659417914e+01	2.157078233005264507e-06
1.258118713962314561e-01	1.320449961089494082e+03	1.270423666742961757e+02	1.354629828336003646e-05
1.259835705694657415e-01	2.874245090409704630e+02	4.617307988097962834e+02	1.030989210345616791e-05
1.343556325459309697e-01	8.635994140535592578e+02	2.166496406500343141e+02	9.492016708628978682e-06
1.343556325459309697e-01	8.635994140535592578e+02	2.166496406500343141e+02	9.492016708628978682e-06
1.343556325459309697e-01	8.635994140535592578e+02	2.166496406500343141e+02	9.492016708628978682e-06
1.343556325459309697e-01	8.635994140535592578e+02	2.166496406500343141e+02	9.492016708628978682e-06
1.343556325459309697e-01	8.635994140535592578e+02	2.166496406500343141e+02	9.492016708628978682e-06
1.343556325459309697e-01	8.635994140535592578e+02	2.166496406500343141e+02	9.492016708628978682e-06
1.360919835888817764e-01	3.719586449988556183e+02	2.973312794689860539e+02	5.424002151522087330e-06
1.467486194256834020e-01	1.104689549095902748e+03	1.613562829022659528e+01	1.802782819867246243e-05
1.467486194256834020e-01	1.104689549095902748e+03	1.613562829022659528e+01	1.802782819867246243e-05
1.467486194256834020e-01	1.104689549095902748e+03	1.613562829022659528e+01	1.802782819867246243e-05
1.467486194256834020e-01	1.104689549095902748e+03	1.613562829022659528e+01	1.802782819867246243e-05
1.467486194256834020e-01	1.104689549095902748e+03	1.613562829022659528e+01	1.802782819867246243e-05
1.467486194256834020e-01	1.104689549095902748e+03	1.613562829022659528e+01	1.802782819867246243e-05
1.467486194256834020e-01	1.104689549095902748e+03	1.613562829022659528e+01	1.802782819867246243e-05
1.613422496594506539e-01	4.975391393911650653e+02	1.387753810940718608e+02	7.409181048294803894e-06
1.613422496594506539e-01	4.975391393911650653e+02	1.387753810940718608e+02	7.409181048294803894e-06
1.613422496594506539e-01	4.975391393911650653e+02	1.387753810940718608e+02	7.409181048294803894e-06
1.613422496594506539e-01	4.975391393911650653e+02	1.387753810940718608e+02	7.409181048294803894e-06
1.613422496594506539e-01	4.975391393911650653e+02	1.387753810940718608e+02	7.409181048294803894e-06
1.613422496594506539e-01	4.975391393911650653e+02	1.387753810940718608e+02	7.409181048294803894e-06
1.613422496594506539e-01	4.975391393911650653e+02	1.387753810940718608e+02	7.409181048294803894e-06
1.613422496594506539e-01	4.975391393911650653e+02	1.387753810940718608e+02	7.409181048294803894e-06
1.613422496594506539e-01	4.975391393911650653e+02	1.387753810940718608e+02	7.409181048294803894e-06
1.613422496594506539e-01	4.975391393911650653e+02	1.387753810940718608e+02	7.409181048294803894e-06
1.613422496594506539e-01	4.975391393911650653e+02	1.387753810940718608e+02	7.409181048294803894e-06
1.613422496594506539e-01	4.975391393911650653e+02	1.387753810940718608e+02	7.409181048294803894e-06
1.613422496594506539e-01	4.975391393911650653e+02	1.387753810940718608e+02	7.409181048294803894e-06
1.613422496594506539e-01	4.975391393911650653e+02	1.387753810940718608e+02	7.409181048294803894e-06
1.709797920049114794e-01	5.553702540627145936e+02	5.542368047608148629e+01	1.157485236896314923e-05
1.709797920049114794e-01	5.553702540627145936e+02	5.542368047608148629e+01	1.157485236896314923e-05
1.709797920049114794e-01	5.553702540627145936e+02	5.542368047608148629e+01	1.157485236896314923e-05
1.709797920049114794e-01	5.553702540627145936e+02	5.542368047608148629e+01	1.157485236896314923e-05
1.709797920049114794e-01	5.553702540627145936e+02	5.542368047608148629e+01	1.157485236896314923e-05
1.709797920049114794e-01	5.553702540627145936e+02	5.542368047608148629e+01	1.157485236896314923e-05
1.709797920049114794e-01	5.553702540627145936e+02	5.542368047608148629e+01	1.157485236896314923e-05
1.709797920049114794e-01	5.553702540627145936e+02	5.542368047608148629e+01	1.157485236896314923e-05
1.709797920049114794e-01	5.553702540627145936e+02	5.542368047608148629e+01	1.157485236896314923e-05
1.709797920049114794e-01	5.553702540627145936e+02	5.542368047608148629e+01	1.157485236896314923e-05
1.709797920049114794e-01	5.553702540627145936e+02	5.542368047608148629e+01	1.157485236896314923e-05
1.709797920049114794e-01	5.553702540627145936e+02	5.542368047608148629e+01	1.157485236896314923e-05
1.709797920049114794e-01	5.553702540627145936e+02	5.542368047608148629e+01	1.157485236896314923e-05
1.709797920049114794e-01	5.553702540627145936e+02	5.542368047608148629e+01	1.157485236896314923e-05
1.709797920049114794e-01	5.553702540627145936e+02	5.542368047608148629e+01	1.157485236896314923e-05
1.714634983949939184e-01	1.566575523002975387e+03	2.315407644769970119e+01	6.235773998626687904e-06
1.714634983949939184e-01	1.566575523002975387e+03	2.315407644769970119e+01	6.235773998626687904e-06
1.714634983949939184e-01	1.566575523002975387e+03	2.315407644769970119e+01	6.235773998626687904e-06
1.714634983949939184e-01	1.566575523002975387e+03	2.315407644769970119e+01	6.235773998626687904e-06
1.714634983949939184e-01	1.566575523002975387e+03	2.315407644769970119e+01	6.235773998626687904e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
1.810747184142035004e-01	1.250564339665827220e+03	5.019035934996566084e+01	6.106073609521630158e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
2.620868409395629706e-01	7.601442801556420363e+02	2.170461432822155956e+01	8.204168139162281231e-06
