0.000000000000000000e+00,2.083653835166484214e+01,2.722830639742657710e-01,-3.357037092612982221e+00,-5.357474976989617943e-02
6.510416666666666576e-05,7.069203760176876017e+00,-1.183813047258544526e-02,1.417521212731907454e+00,1.059310669321903986e-01
1.302083333333333315e-04,2.183699767603391138e+02,4.059363539801011389e-02,2.016358647825975581e+01,1.773655685826950601e-01
1.953125000000000108e-04,2.497194383771178821e+02,3.863982609228526210e-01,2.622632152242416126e+01,2.532496486125700996e-01
2.604166666666666631e-04,3.039213557320971972e+02,3.786043712721032239e-01,3.641667580419130701e+01,2.622336063418762020e-01
3.255208333333333153e-04,4.837961134676906454e+02,7.815926066065290723e-01,4.623722801589236298e+01,4.264135808289240548e-01
3.906250000000000217e-04,5.682005549983374522e+02,7.049239914047904509e-01,4.834829705639573660e+01,3.766356747184531062e-01
4.557291666666666739e-04,4.798557456363647589e+02,7.621594052509250705e-01,6.196538431946099479e+01,4.646857164310957411e-01
5.208333333333333261e-04,7.147477594289856597e+02,7.373362149308601010e-01,6.866287105375643307e+01,5.578443025908582653e-01
5.859374999999999783e-04,8.031104619458246816e+02,8.731666157112329962e-01,6.503538681191949422e+01,7.734264221964031183e-01
6.510416666666666305e-04,8.195370928372592516e+02,9.130609140747789620e-01,8.707799718343875384e+01,8.380407482188300117e-01
7.161458333333332827e-04,9.213018187198147189e+02,1.450484546451914047e+00,9.588564186462807015e+01,7.767671655779280204e-01
7.812500000000000434e-04,1.047961649881809535e+03,1.407152087580061828e+00,9.635016243634285615e+01,1.070776756833214494e+00
8.463541666666666956e-04,9.851418095501260268e+02,1.729894068856511868e+00,1.076864971292887390e+02,1.001708621655054587e+00
9.114583333333333478e-04,1.117753606878452501e+03,1.710809156822523658e+00,1.110079541086183639e+02,1.222715283536792708e+00
9.765625000000000000e-04,1.224482910063593181e+03,1.676626319937987386e+00,1.209035449105372493e+02,1.110306154788261335e+00
1.041666666666666652e-03,1.280379523172009385e+03,1.810260760222122123e+00,1.337952934134248721e+02,1.318628006703726374e+00
1.106770833333333304e-03,1.409298857910033803e+03,2.391134924431517206e+00,1.316307827721341539e+02,1.298689892617666874e+00
1.171874999999999957e-03,1.425372761405067195e+03,2.370231510537044173e+00,1.374934160612584151e+02,1.465408038242528743e+00
1.236979166666666609e-03,1.447239601587812558e+03,3.128132191304352716e+00,1.482537973173610339e+02,1.459156017501327840e+00
1.302083333333333261e-03,1.594919142508801087e+03,2.841732080575237074e+00,1.541973266480918880e+02,1.551194289755595479e+00
1.367187499999999913e-03,1.678569521950591252e+03,3.255856057254241875e+00,1.616864534804906270e+02,1.697674599393435457e+00
1.432291666666666565e-03,1.717785470277253353e+03,3.118071001706133050e+00,1.654275782932878371e+02,1.694031340625475224e+00
1.497395833333333218e-03,1.801283804810355832e+03,3.398330187209963160e+00,1.740671681241363160e+02,1.787145120315303037e+00
1.562500000000000087e-03,1.916272513866829968e+03,3.670258318750039717e+00,1.848072560765760386e+02,1.815365544544970344e+00
1.627604166666666739e-03,1.951520915530796401e+03,3.357905392152733981e+00,1.919503901603939369e+02,1.899416247354062559e+00
1.692708333333333391e-03,1.973983952004085495e+03,3.900530589377416923e+00,2.017258954266165176e+02,1.983753661259604728e+00
1.757812500000000043e-03,2.017340655351982605e+03,3.912530702379360292e+00,2.029095664995888626e+02,2.106372775726579327e+00
1.822916666666666696e-03,2.191075145597670144e+03,4.113144613353569845e+00,2.140890547239394266e+02,2.112374405009404654e+00
1.888020833333333348e-03,2.173711984974707320e+03,4.631589601581681315e+00,2.230301717434792010e+02,2.201043753348171705e+00
1.953125000000000000e-03,2.250685706383171237e+03,5.064121846416075989e+00,2.226944641794587199e+02,2.165066117901414344e+00
2.018229166666666435e-03,2.350494499488047950e+03,5.042282805478723873e+00,2.309136029916172390e+02,2.345655707034564941e+00
2.083333333333333304e-03,2.403686481050986458e+03,5.081983226933519227e+00,2.416647186621229935e+02,2.438121897092694557e+00
2.148437500000000173e-03,2.581620109418337051e+03,5.670286064635004841e+00,2.395532892540442162e+02,2.431488473878893330e+00
2.213541666666666609e-03,2.499972496645472802e+03,5.812624369520236201e+00,2.458890590911896368e+02,2.572567515669690774e+00
2.278645833333333478e-03,2.616877552373682647e+03,6.302156269304921565e+00,2.572944512021015271e+02,2.549780311855240900e+00
2.343749999999999913e-03,2.622903945207451216e+03,6.812432648945343949e+00,2.681166126434858938e+02,2.526840789839265078e+00
2.408854166666666782e-03,2.645875535714308171e+03,6.384174065462743464e+00,2.593720799520835385e+02,2.726962629493692170e+00
2.473958333333333218e-03,2.706212028731406917e+03,6.576259522930458346e+00,2.643175101562554801e+02,2.581006079790939989e+00
2.539062500000000087e-03,2.768342727877538437e+03,6.823938874658900033e+00,2.732713936170534907e+02,2.784279631962301771e+00
2.604166666666666522e-03,2.756386377894314592e+03,6.889467688878145424e+00,2.748866029664984012e+02,2.832487027309067429e+00
2.669270833333333391e-03,2.842096885890624435e+03,6.902451734043115295e+00,2.796736646046250598e+02,2.775336895640139190e+00
2.734374999999999827e-03,2.888948838768480982e+03,7.146981367055540879e+00,2.881739201556325725e+02,2.903217980742613058e+00
2.799479166666666696e-03,2.870994209733311891e+03,7.680586243275956626e+00,2.835896283922240855e+02,2.755356794794563413e+00
2.864583333333333131e-03,2.995114058201997068e+03,8.234348902438693329e+00,3.049039515873854498e+02,2.927453231290536806e+00
2.929687500000000000e-03,3.070129436226479356e+03,8.081083204826040145e+00,3.093933981217058999e+02,3.037241904123978209e+00
