0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.510416666666666576e-05,8.329481701849880437e+01,7.732000620762573273e-02,6.867861291762531017e+00,6.616169357971186937e-02
1.302083333333333315e-04,1.665338677798180242e+02,1.752685593473151393e-01,1.509453973405121197e+01,1.484159569162762371e-01
1.953125000000000108e-04,2.496814998384955402e+02,2.780241986866371917e-01,2.331871733785818179e+01,2.306603646788439321e-01
2.604166666666666631e-04,3.326728661264777429e+02,3.862053729459717366e-01,3.152781861966867538e+01,3.127557619336178707e-01
3.255208333333333153e-04,4.154563512620251799e+02,4.996706999209514222e-01,3.971666393177164878e+01,3.946501623744513854e-01
3.906250000000000217e-04,4.979999136507241246e+02,6.179596933002379222e-01,4.788206183060178489e+01,4.763115313734179734e-01
4.557291666666666739e-04,5.802595458112759843e+02,7.410098361822856639e-01,5.601966143548450106e+01,5.576963624182788015e-01
5.208333333333333261e-04,6.621357275602475738e+02,8.694489190761818254e-01,6.411966121313857059e+01,6.387068774574694574e-01
5.859374999999999783e-04,7.436191523895558930e+02,1.002613842142335621e+00,7.218110349277530702e+01,7.193332443643660756e-01
6.510416666666666305e-04,8.246751295025162563e+02,1.140313105064023613e+00,8.020054674393252014e+01,7.995410237677698095e-01
7.161458333333332827e-04,9.052448599292441713e+02,1.282605386372337009e+00,8.817218274325132654e+01,8.792722535043980825e-01
7.812500000000000434e-04,9.852180272635083611e+02,1.429907515109181126e+00,9.608513042066172716e+01,9.584181983113403414e-01
8.463541666666666956e-04,1.064622623353900053e+03,1.581491868300524350e+00,1.039421200077999856e+02,1.037005892063420642e+00
9.114583333333333478e-04,1.143416379493258546e+03,1.737278141719333258e+00,1.117389637019794009e+02,1.114993658513629082e+00
9.765625000000000000e-04,1.221300771925180698e+03,1.898664809734148307e+00,1.194462477397784568e+02,1.192087511467333716e+00
1.041666666666666652e-03,1.298710778695017325e+03,2.062670501913622889e+00,1.271067786822333261e+02,1.268714847309926563e+00
1.106770833333333304e-03,1.375297081685688681e+03,2.231121198860347654e+00,1.346861340276470855e+02,1.344531993056628183e+00
1.171874999999999957e-03,1.450899120992719872e+03,2.404236686311785665e+00,1.421684691369634947e+02,1.419380548689334720e+00
1.236979166666666609e-03,1.525917428357681047e+03,2.579982359191371977e+00,1.495932557793490219e+02,1.493654539016939120e+00
1.302083333333333261e-03,1.599748646341997755e+03,2.760697592191498018e+00,1.569009850751102420e+02,1.566759723145405570e+00
1.367187499999999913e-03,1.672655150430827916e+03,2.944846542004038170e+00,1.641175007000915684e+02,1.638954056473086229e+00
1.432291666666666565e-03,1.744899534995649901e+03,3.131436306146878845e+00,1.712687043917852634e+02,1.710496186719090650e+00
1.497395833333333218e-03,1.815535850887749802e+03,3.323335898659600218e+00,1.782612683075306848e+02,1.780453988640848584e+00
1.562500000000000087e-03,1.885375835158478822e+03,3.517577634106342277e+00,1.851752484863160930e+02,1.849626838343118918e+00
1.627604166666666739e-03,1.954255676674855067e+03,3.714643308107581365e+00,1.919944796891381316e+02,1.917853265517602823e+00
1.692708333333333391e-03,2.021498524327677842e+03,3.915998413854776761e+00,1.986521470121060133e+02,1.984465783653811100e+00
1.757812500000000043e-03,2.087916508507492836e+03,4.119341537157231947e+00,2.052283949678600834e+02,2.050264961220115811e+00
1.822916666666666696e-03,2.152978082688377071e+03,4.325848675657570475e+00,2.116707509688212667e+02,2.114726610867838197e+00
1.888020833333333348e-03,2.216528918071740463e+03,4.535486687658511151e+00,2.179639620021482358e+02,2.177698116205188050e+00
1.953125000000000000e-03,2.279186360682567738e+03,4.746893816117884413e+00,2.241689666845847455e+02,2.239788310970149077e+00
2.018229166666666435e-03,2.340042082116608526e+03,4.961608537972335142e+00,2.301960595313243800e+02,2.300100845788502379e+00
2.083333333333333304e-03,2.399577975547520964e+03,5.178458708505903729e+00,2.360928210771142233e+02,2.359111181930838796e+00
2.148437500000000173e-03,2.458155413202440286e+03,5.396852082133366757e+00,2.418949357237997617e+02,2.417175851914988183e+00
2.213541666666666609e-03,2.514442686967140617e+03,5.618491696647176070e+00,2.474708609907997356e+02,2.472980173079109889e+00
2.278645833333333478e-03,2.569660682859243479e+03,5.841447081960055243e+00,2.529411762304511626e+02,2.527729189614601246e+00
2.343749999999999913e-03,2.623535986376115034e+03,6.066054680850654357e+00,2.582788769438855638e+02,2.581153059979278463e+00
