,0,1,2,3,4
0,0.0,20.836538351664842,0.27228306397426577,-3.357037092612982,-0.05357474976989618
1,6.510416666666667e-05,7.069203760176876,-0.011838130472585445,1.4175212127319075,0.1059310669321904
2,0.00013020833333333333,218.3699767603391,0.040593635398010114,20.163586478259756,0.17736556858269506
3,0.0001953125,249.71943837711788,0.3863982609228526,26.22632152242416,0.2532496486125701
4,0.00026041666666666666,303.9213557320972,0.3786043712721032,36.41667580419131,0.2622336063418762
5,0.0003255208333333333,483.79611346769065,0.7815926066065291,46.23722801589236,0.42641358082892405
6,0.000390625,568.2005549983375,0.7049239914047905,48.34829705639574,0.3766356747184531
7,0.0004557291666666667,479.85574563636476,0.7621594052509251,61.965384319460995,0.46468571643109574
8,0.0005208333333333333,714.7477594289857,0.7373362149308601,68.66287105375643,0.5578443025908583
9,0.0005859375,803.1104619458247,0.873166615711233,65.0353868119195,0.7734264221964031
10,0.0006510416666666666,819.5370928372593,0.913060914074779,87.07799718343875,0.83804074821883
11,0.0007161458333333333,921.3018187198147,1.450484546451914,95.88564186462807,0.776767165577928
12,0.00078125,1047.9616498818095,1.4071520875800618,96.35016243634286,1.0707767568332145
13,0.0008463541666666667,985.141809550126,1.7298940688565119,107.68649712928874,1.0017086216550546
14,0.0009114583333333333,1117.7536068784525,1.7108091568225237,111.00795410861836,1.2227152835367927
15,0.0009765625,1224.4829100635932,1.6766263199379874,120.90354491053725,1.1103061547882613
16,0.0010416666666666667,1280.3795231720094,1.8102607602221221,133.79529341342487,1.3186280067037264
17,0.0011067708333333333,1409.2988579100338,2.391134924431517,131.63078277213415,1.2986898926176669
18,0.001171875,1425.3727614050672,2.370231510537044,137.49341606125842,1.4654080382425287
19,0.0012369791666666666,1447.2396015878126,3.1281321913043527,148.25379731736103,1.4591560175013278
20,0.0013020833333333333,1594.919142508801,2.841732080575237,154.1973266480919,1.5511942897555955
21,0.0013671875,1678.5695219505913,3.255856057254242,161.68645348049063,1.6976745993934355
22,0.0014322916666666666,1717.7854702772534,3.118071001706133,165.42757829328784,1.6940313406254752
23,0.0014973958333333332,1801.2838048103558,3.398330187209963,174.06716812413632,1.787145120315303
24,0.0015625,1916.27251386683,3.6702583187500397,184.80725607657604,1.8153655445449703
25,0.0016276041666666667,1951.5209155307964,3.357905392152734,191.95039016039394,1.8994162473540626
26,0.0016927083333333334,1973.9839520040855,3.900530589377417,201.72589542661652,1.9837536612596047
27,0.0017578125,2017.3406553519826,3.9125307023793603,202.90956649958886,2.1063727757265793
28,0.0018229166666666667,2191.07514559767,4.11314461335357,214.08905472393943,2.1123744050094047
29,0.0018880208333333333,2173.7119849747073,4.631589601581681,223.0301717434792,2.2010437533481717
30,0.001953125,2250.6857063831712,5.064121846416076,222.69446417945872,2.1650661179014143
31,0.0020182291666666664,2350.494499488048,5.042282805478724,230.91360299161724,2.345655707034565
