0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.510416666666666576e-05,8.326537269221822157e+01,7.905332859094275910e-02,6.873083142975229265e+00,6.623206598896765052e-02
1.302083333333333315e-04,1.664238438689317263e+02,1.806286222699624300e-01,1.509237323243900164e+01,1.484143222826322661e-01
1.953125000000000108e-04,2.495823150456452879e+02,2.822039159489820870e-01,2.331166332190277402e+01,2.305965785762968956e-01
2.604166666666666631e-04,3.325954972087791930e+02,3.877844990706048045e-01,3.151853197032347254e+01,3.126595765727686604e-01
3.255208333333333153e-04,4.151958290068204747e+02,5.047464328390443011e-01,3.969010409945989437e+01,3.943836925689892525e-01
3.906250000000000217e-04,4.977961608048618700e+02,6.217083666074838533e-01,4.786167622859631621e+01,4.761078085652099556e-01
4.557291666666666739e-04,5.800383889217403066e+02,7.435996176791510592e-01,5.599794885592458371e+01,5.574800524406097191e-01
5.208333333333333261e-04,6.613619201754205505e+02,8.781367827204186183e-01,6.404366239858134691e+01,6.379495862053645716e-01
5.859374999999999783e-04,7.426854514291009082e+02,1.012673947761686177e+00,7.208937594123811721e+01,7.184191199701193131e-01
6.510416666666666305e-04,8.240089826827812658e+02,1.147211112802953625e+00,8.013508948389488751e+01,7.988886537348740546e-01
7.161458333333332827e-04,9.051518386733541774e+02,1.283279435862597628e+00,8.816302966762634696e+01,8.791809458559438628e-01
7.812500000000000434e-04,9.842029982362486180e+02,1.437074135528354946e+00,9.598520581519404971e+01,9.574212929206967759e-01
8.463541666666666956e-04,1.063254157799142831e+03,1.590868835194112041e+00,1.038073819627617524e+02,1.035661639985449689e+00
9.114583333333333478e-04,1.142305317362037158e+03,1.744663534859869136e+00,1.116295581103294410e+02,1.113901987050202491e+00
9.765625000000000000e-04,1.221356476924931258e+03,1.898458234525626231e+00,1.194517342578971295e+02,1.192142334114955293e+00
1.041666666666666652e-03,1.296226053772733849e+03,2.073622500421814951e+00,1.268617860451641377e+02,1.266268844553302353e+00
1.106770833333333304e-03,1.370458179451225760e+03,2.252011209672183156e+00,1.342090121103618685e+02,1.339768221288687222e+00
1.171874999999999957e-03,1.444690305129717672e+03,2.430399918922551805e+00,1.415562381755596277e+02,1.413267598024072313e+00
1.236979166666666609e-03,1.518922430808209810e+03,2.608788628172920454e+00,1.489034642407573870e+02,1.486766974759456961e+00
1.302083333333333261e-03,1.593154556486701722e+03,2.787177337423288659e+00,1.562506903059551178e+02,1.560266351494842052e+00
1.367187499999999913e-03,1.667386682165193633e+03,2.965566046673657308e+00,1.635979163711528770e+02,1.633765728230226921e+00
1.432291666666666565e-03,1.741618807843685545e+03,3.143954755924025513e+00,1.709451424363506362e+02,1.707265104965611791e+00
1.497395833333333218e-03,1.815794860295790613e+03,3.322515218223244471e+00,1.782868356520538953e+02,1.780709219943545918e+00
1.562500000000000087e-03,1.881465607080123846e+03,3.527127546519404522e+00,1.847892945451302182e+02,1.845771114579551231e+00
1.627604166666666739e-03,1.947136353864456851e+03,3.731739874815563685e+00,1.912917534382065128e+02,1.910833009215556322e+00
1.692708333333333391e-03,2.012807100648789856e+03,3.936352203111722403e+00,1.977942123312828357e+02,1.975894903851561191e+00
1.757812500000000043e-03,2.078477847433122861e+03,4.140964531407881566e+00,2.042966712243591303e+02,2.040956798487566282e+00
1.822916666666666696e-03,2.144148594217455866e+03,4.345576859704040729e+00,2.107991301174354248e+02,2.106018693123571595e+00
1.888020833333333348e-03,2.209819341001788871e+03,4.550189188000199891e+00,2.173015890105117478e+02,2.171080587759576463e+00
1.953125000000000000e-03,2.275490087786121876e+03,4.754801516296359054e+00,2.238040479035880423e+02,2.236142482395581332e+00
2.018229166666666435e-03,2.339598258710951995e+03,4.962088835998394565e+00,2.301522095434363848e+02,2.299662725290775978e+00
