,0,1,2,3,4
0,0.0,60.21316544458593,0.23773733678652023,3.586350313613043,-0.05269664502129213
1,6.510416666666667e-05,-0.06604636573314338,0.14714864867461783,9.492703004458061,0.17408780553225106
2,0.00013020833333333333,187.55330244161254,0.1265499658116923,12.501811676110485,0.05631317825435819
3,0.0001953125,237.51510776936973,0.263448583879505,29.1673715113474,0.16912572628190642
4,0.00026041666666666666,332.53330399889126,0.5232298647001824,29.170013120103427,0.35761244632694256
5,0.0003255208333333333,417.22615576628704,0.6152774114392159,41.04614281915205,0.27737639648056633
6,0.000390625,427.78127997539747,0.7112469879198787,46.85364403224465,0.4581642284482987
7,0.0004557291666666667,579.4931731588399,1.1229891644418788,62.462384940758334,0.6213765767472433
8,0.0005208333333333333,709.3792731674298,0.8861319942598676,65.967884783315,0.5835208541656952
9,0.0005859375,723.7041349569012,1.1208278390708784,80.83753834494775,0.8007569342395369
10,0.0006510416666666666,831.0898484382562,0.8905852014383253,79.72340300732438,0.7265156371533403
11,0.0007161458333333333,914.9631109545502,1.4310092313444818,89.84123781119355,0.8443419769761027
12,0.00078125,929.739438199388,1.4880979043152758,103.49030987216914,0.9413124651215542
13,0.0008463541666666667,1006.9724945564582,1.1719313207235333,104.55212465025961,1.0257843146944206
14,0.0009114583333333333,1116.184608701002,2.053076631335418,108.26920718484091,1.1072112037410466
15,0.0009765625,1245.4457191722015,2.1842054594751397,120.014151416957,1.1663634260357398
16,0.0010416666666666667,1314.6543625709119,2.0709764515290408,122.2340103128622,1.2843218821974167
17,0.0011067708333333333,1367.481841939629,2.231100387596781,139.02558412648068,1.3561456331377018
18,0.001171875,1454.1949384276645,2.028564273754945,140.02217379522025,1.4277376679699367
19,0.0012369791666666666,1519.1257148588272,2.433086751686289,152.75360978479227,1.457373309737502
20,0.0013020833333333333,1658.660061134489,2.994685479518675,154.76939308572872,1.6008087003743046
21,0.0013671875,1681.6634156723917,2.953895047301586,169.13167649385775,1.5931754958902853
22,0.0014322916666666666,1845.6138290534468,3.1836977491090668,170.28987028207644,1.7154070184378463
23,0.0014973958333333332,1814.3067821531247,3.1241217611268195,174.2000963955088,1.7998020971031237
24,0.0015625,1828.6921907379817,3.8513768595572615,191.29728015942771,1.8107231516984645
