#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A962CC
#Date Time: 2020-01-30 19:07:46.865

Time (s),Voltage (V)
-0.0299625,-32.42513515174834
-0.02995,-32.80719481033119
-0.0299375,-33.31660768844166
-0.029925,-33.76234395678831
-0.0299125,-34.20808022513498
-0.0299,-34.65381649348164
-0.0298875,-35.03587615206449
-0.029875,-35.54528903017496
-0.0298625,-36.05470190828542
-0.02985,-36.5641147863959
-0.0298375,-37.20088088403398
-0.029825,-37.83764698167207
-0.0298125,-38.28338325001873
-0.0298,-38.7927961281292
-0.0297875,-39.42956222576728
-0.029775,-40.2573581526968
-0.0297625,-41.21250729915393
-0.02975,-42.10397983584725
-0.0297375,-42.80442254324915
-0.029725,-43.50486525065104
-0.0297125,-44.14163134828912
-0.0297,-44.90575066545482
-0.0296875,-46.05192964120339
-0.029675,-47.13443200718813
-0.0296625,-48.28061098293669
-0.02965,-49.29943673915762
-0.0296375,-50.25458588561476
-0.029625,-51.27341164183569
-0.0296125,-52.29223739805663
-0.0296,-53.18370993474995
-0.0295875,-54.07518247144327
-0.029575,-54.96665500813659
-0.0295625,-55.98548076435753
-0.02955,-57.00430652057847
-0.0295375,-57.95945566703561
-0.029525,-58.97828142325654
-0.0295125,-59.99710717947748
-0.0295,-61.01593293569842
-0.0294875,-61.97108208215555
-0.029475,-62.86255461884887
-0.0294625,-63.75402715554219
-0.02945,-64.70917630199932
-0.0294375,-65.66432544845644
-0.029425,-66.49212137538596
-0.0294125,-67.25624069255167
-0.0294,-68.08403661948118
-0.0293875,-68.9755091561745
-0.029375,-69.80330508310401
-0.0293625,-70.63110101003353
-0.02935,-71.39522032719923
-0.0293375,-72.22301625412874
-0.029325,-73.05081218105825
-0.0293125,-73.87860810798776
-0.0293,-74.45169759586204
-0.0292875,-75.02478708373633
-0.029275,-75.5341999618468
-0.0292625,-76.17096605948488
-0.02925,-76.68037893759535
-0.0292375,-77.18979181570582
-0.029225,-77.76288130358009
-0.0292125,-78.46332401098199
-0.0292,-79.03641349885628
-0.0291875,-79.60950298673055
-0.029175,-80.11891586484101
-0.0291625,-80.6920053527153
-0.02915,-81.20141823082577
-0.0291375,-81.64715449917243
-0.029125,-82.09289076751908
-0.0291125,-82.53862703586574
-0.0291,-82.98436330421241
-0.0290875,-83.49377618232288
-0.029075,-84.00318906043334
-0.0290625,-84.44892532878001
-0.02905,-84.95833820689047
-0.0290375,-85.53142769476474
-0.029025,-86.10451718263903
-0.0290125,-86.6776066705133
-0.029,-87.12334293885996
-0.0289875,-87.56907920720663
-0.028975,-88.07849208531711
-0.0289625,-88.65158157319138
-0.02895,-89.16099445130185
-0.0289375,-89.67040732941231
-0.028925,-90.3071734270504
-0.0289125,-90.94393952468849
-0.0289,-91.45335240279896
-0.0288875,-92.02644189067323
-0.028875,-92.53585476878369
-0.0288625,-93.17262086642178
-0.02885,-93.68203374453225
-0.0288375,-94.19144662264273
-0.028825,-94.76453611051701
-0.0288125,-95.40130220815509
-0.0288,-95.97439169602936
-0.0287875,-96.67483440343126
-0.028775,-97.24792389130555
-0.0287625,-97.94836659870744
-0.02875,-98.64880930610933
-0.0287375,-99.34925201351123
-0.028725,-99.9223415013855
-0.0287125,-100.5591075990236
-0.0287,-101.1321970868979
-0.0286875,-101.6416099650083
-0.028675,-102.1510228431188
-0.0286625,-102.7241123309931
-0.02865,-103.2972018188674
-0.0286375,-103.9976445262693
-0.028625,-104.6344106239073
-0.0286125,-105.3348533313092
-0.0286,-106.0352960387111
-0.0285875,-106.735738746113
-0.028575,-107.4361814535149
-0.0285625,-108.0092709413892
-0.02855,-108.4550072097359
-0.0285375,-108.9644200878463
-0.028525,-109.6011861854844
-0.0285125,-110.1742756733587
-0.0285,-110.6836885514692
-0.0284875,-111.3841312588711
-0.028475,-112.084573966273
-0.0284625,-112.6576634541472
-0.02845,-113.1670763322577
-0.0284375,-113.6764892103682
-0.028425,-114.058548868951
-0.0284125,-114.6316383568253
-0.0284,-115.0136980154082
-0.0283875,-115.5231108935186
-0.028375,-116.1598769911567
-0.0283625,-116.732966479031
-0.02835,-117.2423793571415
-0.0283375,-117.8154688450157
-0.028325,-118.3248817231262
-0.0283125,-118.8342946012367
-0.0283,-119.2800308695833
-0.0282875,-119.6620905281662
-0.028275,-120.1715034062767
-0.0282625,-120.6809162843871
-0.02825,-121.1266525527338
-0.0282375,-121.6997420406081
-0.028225,-122.1454783089547
-0.0282125,-122.5912145773014
-0.0282,-122.9732742358842
-0.0281875,-123.3553338944671
-0.028175,-123.8010701628137
-0.0281625,-124.1194532116328
-0.02815,-124.2468064311604
-0.0281375,-124.5015128702156
-0.028125,-124.7562193092709
-0.0281125,-125.0746023580899
-0.0281,-125.2656321873814
-0.0280875,-125.5203386264366
-0.028075,-125.7750450654918
-0.0280625,-126.0934281143109
-0.02805,-126.4118111631299
-0.0280375,-126.7938708217127
-0.028025,-127.1759304802956
-0.0280125,-127.5579901388785
-0.028,-128.0037264072251
-0.0279875,-128.385786065808
-0.027975,-128.8315223341546
-0.0279625,-129.2135819927375
-0.02795,-129.6593182610841
-0.0279375,-130.1687311391946
-0.027925,-130.6781440173051
-0.0279125,-131.1238802856517
-0.0279,-131.5696165539984
-0.0278875,-132.0790294321089
-0.027875,-132.4610890906917
-0.0278625,-132.9705019688022
-0.02785,-133.3525616273851
-0.0278375,-133.6709446762041
-0.027825,-134.1166809445508
-0.0278125,-134.5624172128974
-0.0278,-134.9444768714802
-0.0277875,-135.3902131398269
-0.027775,-135.7722727984098
-0.0277625,-136.345362286284
-0.02775,-136.7910985546307
-0.0277375,-137.2368348229774
-0.027725,-137.682571091324
-0.0277125,-138.1919839694345
-0.0277,-138.701396847545
-0.0276875,-139.1471331158916
-0.027675,-139.5928693842383
-0.0276625,-140.0386056525849
-0.02765,-140.4206653111678
-0.0276375,-140.8027249697507
-0.027625,-141.1847846283335
-0.0276125,-141.6305208966802
-0.0276,-142.012580555263
-0.0275875,-142.4583168236097
-0.027575,-142.9677297017201
-0.0275625,-143.4134659700668
-0.02755,-143.7318490188858
-0.0275375,-144.1139086774687
-0.027525,-144.5596449458154
-0.0275125,-144.9417046043982
-0.0275,-145.2600876532173
-0.0274875,-145.5784707020363
-0.027475,-145.9605303606192
-0.0274625,-146.4062666289658
-0.02745,-146.8520028973125
-0.0274375,-147.1703859461315
-0.027425,-147.4887689949506
-0.0274125,-147.8071520437696
-0.0274,-148.0618584828248
-0.0273875,-148.3165649218801
-0.027375,-148.5712713609353
-0.0273625,-148.8896544097544
-0.02735,-149.2717140683372
-0.0273375,-149.7811269464477
-0.027325,-150.1631866050305
-0.0273125,-150.5452462636134
-0.0273,-150.8636293124324
-0.0272875,-151.1820123612515
-0.027275,-151.5003954100705
-0.0272625,-151.6914252393619
-0.02725,-151.8824550686533
-0.0272375,-152.2008381174724
-0.027225,-152.5192211662914
-0.0272125,-152.8376042151105
-0.0272,-153.0923106541657
-0.0271875,-153.4106937029848
-0.027175,-153.7290767518038
-0.0271625,-154.0474598006228
-0.02715,-154.3021662396781
-0.0271375,-154.5568726787333
-0.027125,-154.9389323373162
-0.0271125,-155.320991995899
-0.0271,-155.7030516544819
-0.0270875,-156.0214347033009
-0.027075,-156.33981775212
-0.0270625,-156.658200800939
-0.02705,-156.9129072399942
-0.0270375,-157.2312902888133
-0.027025,-157.4859967278685
-0.0270125,-157.8680563864514
-0.027,-158.1864394352704
-0.0269875,-158.5684990938533
-0.026975,-158.8868821426723
-0.0269625,-159.2689418012552
-0.02695,-159.5873248500742
-0.0269375,-159.9693845086571
-0.026925,-160.2877675574761
-0.0269125,-160.6698272160589
-0.0269,-160.8608570453504
-0.0268875,-161.1155634844056
-0.026875,-161.4339465332247
-0.0268625,-161.6249763625161
-0.02685,-161.7523295820437
-0.0268375,-161.9433594113351
-0.026825,-162.0707126308627
-0.0268125,-162.2617424601542
-0.0268,-162.325419069918
-0.0267875,-162.5164488992094
-0.026775,-162.7074787285008
-0.0267625,-162.8348319480285
-0.02675,-162.8348319480285
-0.0267375,-163.0258617773198
-0.026725,-163.0895383870837
-0.0267125,-163.2805682163751
-0.0267,-163.4079214359027
-0.0266875,-163.5989512651941
-0.026675,-163.7263044847218
-0.0266625,-163.9173343140132
-0.02665,-163.981010923777
-0.0266375,-163.981010923777
-0.026625,-164.0446875335408
-0.0266125,-164.1083641433046
-0.0266,-164.1720407530684
-0.0265875,-164.2357173628322
-0.026575,-164.3630705823599
-0.0265625,-164.4267471921237
-0.02655,-164.5541004116513
-0.0265375,-164.6814536311789
-0.026525,-164.8088068507065
-0.0265125,-164.9998366799979
-0.0265,-165.1271898995256
-0.0264875,-165.318219728817
-0.026475,-165.4455729483446
-0.0264625,-165.5092495581084
-0.02645,-165.636602777636
-0.0264375,-165.7002793873998
-0.026425,-165.8276326069274
-0.0264125,-165.8913092166912
-0.0264,-165.8913092166912
-0.0263875,-166.0186624362189
-0.026375,-166.0823390459827
-0.0263625,-166.1460156557465
-0.02635,-166.2096922655103
-0.0263375,-166.4007220948017
-0.026325,-166.5280753143293
-0.0263125,-166.655428533857
-0.0263,-166.7827817533846
-0.0262875,-166.973811582676
-0.026275,-167.0374881924398
-0.0262625,-167.1648414119674
-0.02625,-167.2921946314951
-0.0262375,-167.3558712412589
-0.026225,-167.4195478510227
-0.0262125,-167.5469010705503
-0.0262,-167.6105776803141
-0.0261875,-167.6742542900779
-0.026175,-167.7379308998417
-0.0261625,-167.8016075096055
-0.02615,-167.9289607291331
-0.0261375,-167.9926373388969
-0.026125,-168.1199905584245
-0.0261125,-168.1836671681884
-0.0261,-168.2473437779522
-0.0260875,-168.4383736072436
-0.026075,-168.5657268267712
-0.0260625,-168.629403436535
-0.02605,-168.7567566560626
-0.0260375,-168.8841098755903
-0.026025,-168.8841098755903
-0.0260125,-168.9477864853541
-0.026,-169.0751397048817
-0.0259875,-169.0751397048817
-0.025975,-169.0751397048817
-0.0259625,-169.1388163146455
-0.02595,-169.2024929244093
-0.0259375,-169.2661695341731
-0.025925,-169.3935227537007
-0.0259125,-169.5208759732284
-0.0259,-169.5845525829922
-0.0258875,-169.648229192756
-0.025875,-169.8392590220474
-0.0258625,-169.9029356318112
-0.02585,-169.9029356318112
-0.0258375,-170.0302888513388
-0.025825,-170.0302888513388
-0.0258125,-170.0939654611026
-0.0258,-170.1576420708664
-0.0257875,-170.0939654611026
-0.025775,-170.1576420708664
-0.0257625,-170.1576420708664
-0.02575,-170.2213186806302
-0.0257375,-170.2213186806302
-0.025725,-170.2213186806302
-0.0257125,-170.2213186806302
-0.0257,-170.2213186806302
-0.0256875,-170.3486719001579
-0.025675,-170.4123485099217
-0.0256625,-170.4760251196855
-0.02565,-170.4760251196855
-0.0256375,-170.4760251196855
-0.025625,-170.5397017294493
-0.0256125,-170.5397017294493
-0.0256,-170.4123485099217
-0.0255875,-170.4123485099217
-0.025575,-170.3486719001579
-0.0255625,-170.2849952903941
-0.02555,-170.2213186806302
-0.0255375,-170.2213186806302
-0.025525,-170.2213186806302
-0.0255125,-170.2213186806302
-0.0255,-170.1576420708664
-0.0254875,-170.1576420708664
-0.025475,-170.1576420708664
-0.0254625,-170.1576420708664
-0.02545,-170.0939654611026
-0.0254375,-170.1576420708664
-0.025425,-170.0939654611026
-0.0254125,-170.0302888513388
-0.0254,-169.966612241575
-0.0253875,-169.8392590220474
-0.025375,-169.7119058025198
-0.0253625,-169.648229192756
-0.02535,-169.4571993634645
-0.0253375,-169.3935227537007
-0.025325,-169.3298461439369
-0.0253125,-169.3298461439369
-0.0253,-169.2024929244093
-0.0252875,-169.1388163146455
-0.025275,-169.0751397048817
-0.0252625,-169.0114630951179
-0.02525,-168.9477864853541
-0.0252375,-168.8841098755903
-0.025225,-168.7567566560626
-0.0252125,-168.6930800462989
-0.0252,-168.5657268267712
-0.0251875,-168.3746969974798
-0.025175,-168.1836671681884
-0.0251625,-168.0563139486608
-0.02515,-167.8652841193693
-0.0251375,-167.6742542900779
-0.025125,-167.3558712412589
-0.0251125,-167.2285180217312
-0.0251,-167.1011648022036
-0.0250875,-166.9101349729122
-0.025075,-166.655428533857
-0.0250625,-166.4643987045655
-0.02505,-166.3370454850379
-0.0250375,-166.1460156557465
-0.025025,-165.8276326069274
-0.0250125,-165.5729261678722
-0.025,-165.1908665092894
-0.0249875,-164.6177770214151
-0.024975,-164.0446875335408
-0.0249625,-163.4715980456665
-0.02495,-162.962185167556
-0.0249375,-162.3890956796818
-0.024925,-161.7523295820437
-0.0249125,-161.1792400941694
-0.0249,-160.7335038258228
-0.0248875,-160.0967377281846
-0.024875,-159.3962950207828
-0.0248625,-158.6958523133809
-0.02485,-157.8680563864514
-0.0248375,-157.1039370692856
-0.024825,-156.2761411423562
-0.0248125,-155.4483452154266
-0.0248,-154.6205492884971
-0.0247875,-153.7927533615676
-0.024775,-152.9649574346381
-0.0247625,-152.0734848979448
-0.02475,-151.1183357514876
-0.0247375,-150.2268632147943
-0.024725,-149.335390678101
-0.0247125,-148.5075947511715
-0.0247,-147.6161222144782
-0.0246875,-146.7246496777848
-0.024675,-145.8331771410915
-0.0246625,-144.9417046043982
-0.02465,-144.0502320677049
-0.0246375,-143.2224361407754
-0.024625,-142.4583168236097
-0.0246125,-141.7578741162078
-0.0246,-141.0574314088059
-0.0245875,-140.356988701404
-0.024575,-139.4655161647107
-0.0245625,-138.6377202377811
-0.02455,-137.8099243108517
-0.0245375,-136.9821283839221
-0.024525,-136.2180090667564
-0.0245125,-135.5175663593545
-0.0245,-135.0081534812441
-0.0244875,-134.4987406031336
-0.024475,-133.9893277250231
-0.0244625,-133.4799148469127
-0.02445,-132.8431487492746
-0.0244375,-132.2063826516365
-0.024425,-131.5696165539984
-0.0244125,-130.9328504563603
-0.0244,-130.2324077489584
-0.0243875,-129.6593182610841
-0.024375,-129.1499053829737
-0.0243625,-128.704169114627
-0.02435,-128.1947562365165
-0.0243375,-127.6853433584061
-0.024325,-127.1122538705318
-0.0243125,-126.6665176021851
-0.0243,-126.2207813338385
-0.0242875,-125.711368455728
-0.024275,-125.0746023580899
-0.0242625,-124.5651894799795
-0.02425,-124.1194532116328
-0.0242375,-123.6100403335223
-0.024225,-123.036950845648
-0.0242125,-122.4638613577738
-0.0242,-122.0181250894271
-0.0241875,-121.5723888210804
-0.024175,-121.1266525527338
-0.0241625,-120.4898864550957
-0.02415,-119.9804735769852
-0.0241375,-119.4073840891109
-0.024125,-118.7706179914729
-0.0241125,-118.070175284071
-0.0241,-117.3060559669053
-0.0240875,-116.732966479031
-0.024075,-116.1598769911567
-0.0240625,-115.5867875032824
-0.02405,-115.0136980154082
-0.0240375,-114.5042851372977
-0.024025,-113.8675190396596
-0.0240125,-113.2307529420215
-0.024,-112.5303102346196
-0.0239875,-111.7661909174539
-0.023975,-110.9383949905244
-0.0239625,-110.1742756733587
-0.02395,-109.3464797464292
-0.0239375,-108.6460370390273
-0.023925,-107.8819177218616
-0.0239125,-107.1814750144597
-0.0239,-106.417355697294
-0.0238875,-105.6532363801283
-0.023875,-104.8891170629626
-0.0238625,-104.0613211360331
-0.02385,-103.1698485993397
-0.0238375,-102.405729282174
-0.023825,-101.4505801357169
-0.0238125,-100.6227842087874
-0.0238,-99.73131167209407
-0.0237875,-98.96719235492837
-0.023775,-98.13939642799886
-0.0237625,-97.37527711083317
-0.02375,-96.54748118390364
-0.0237375,-95.71968525697413
-0.023725,-94.89188933004462
-0.0237125,-93.93674018358749
-0.0237,-93.10894425665798
-0.0236875,-92.21747171996465
-0.023675,-91.38967579303514
-0.0236625,-90.49820325634182
-0.02365,-89.6067307196485
-0.0236375,-88.77893479271899
-0.023625,-87.95113886578947
-0.0236125,-87.12334293885996
-0.0236,-86.29554701193045
-0.0235875,-85.59510430452856
-0.023575,-84.76730837759905
-0.0235625,-84.00318906043334
-0.02355,-83.17539313350382
-0.0235375,-82.34759720657431
-0.023525,-81.45612466988099
-0.0235125,-80.6920053527153
-0.0235,-79.86420942578579
-0.0234875,-79.10009010862007
-0.023475,-78.33597079145437
-0.0234625,-77.57185147428868
-0.02345,-76.80773215712296
-0.0234375,-76.17096605948488
-0.023425,-75.40684674231917
-0.0234125,-74.70640403491728
-0.0234,-74.00596132751538
-0.0233875,-73.30551862011349
-0.023375,-72.47772269318398
-0.0233625,-71.77727998578209
-0.02335,-71.01316066861638
-0.0233375,-70.31271796121449
-0.023325,-69.54859864404878
-0.0233125,-68.84815593664689
-0.0233,-68.08403661948118
-0.0232875,-67.38359391207928
-0.023275,-66.68315120467739
-0.0232625,-65.91903188751168
-0.02325,-65.15491257034597
-0.0232375,-64.39079325318028
-0.023225,-63.62667393601458
-0.0232125,-62.92623122861267
-0.0232,-62.16211191144697
-0.0231875,-61.46166920404507
-0.023175,-60.69754988687937
-0.0231625,-59.99710717947748
-0.02315,-59.16931125254796
-0.0231375,-58.46886854514607
-0.023125,-57.70474922798036
-0.0231125,-56.94062991081466
-0.0231,-56.17651059364896
-0.0230875,-55.47606788624707
-0.023075,-54.64827195931755
-0.0230625,-53.82047603238804
-0.02305,-53.05635671522234
-0.0230375,-52.22856078829282
-0.023025,-51.46444147112712
-0.0230125,-50.70032215396142
-0.023,-49.8725262270319
-0.0229875,-49.17208351963001
-0.022975,-48.3442875927005
-0.0229625,-47.58016827553479
-0.02295,-46.8797255681329
-0.0229375,-46.11560625096719
-0.022925,-45.28781032403768
-0.0229125,-44.52369100687198
-0.0229,-43.75957168970627
-0.0228875,-42.99545237254057
-0.022875,-42.23133305537487
-0.0228625,-41.53089034797297
-0.02285,-40.63941781127965
-0.0228375,-39.93897510387776
-0.022825,-39.11117917694824
-0.0228125,-38.34705985978254
-0.0228,-37.58294054261684
-0.0227875,-36.81882122545113
-0.022775,-36.05470190828542
-0.0227625,-35.35425920088353
-0.02275,-34.59013988371782
-0.0227375,-33.88969717631594
-0.022725,-33.18925446891404
-0.0227125,-32.42513515174834
-0.0227,-31.66101583458263
-0.0226875,-30.83321990765312
-0.022675,-30.06910059048742
-0.0226625,-29.36865788308553
-0.02265,-28.60453856591982
-0.0226375,-27.96777246828173
-0.022625,-27.26732976087984
-0.0226125,-26.63056366324175
-0.0226,-25.86644434607605
-0.0225875,-25.16600163867415
-0.022575,-24.46555893127225
-0.0225625,-23.76511622387036
-0.02255,-23.06467351646847
-0.0225375,-22.36423080906657
-0.022525,-21.66378810166468
-0.0225125,-20.96334539426278
-0.0225,-20.26290268686088
-0.0224875,-19.56245997945899
-0.022475,-18.86201727205709
-0.0224625,-18.1615745646552
-0.02245,-17.3974552474895
-0.0224375,-16.76068914985141
-0.022425,-15.99656983268571
-0.0224125,-15.29612712528381
-0.0224,-14.65936102764573
-0.0223875,-13.95891832024383
-0.022375,-13.19479900307813
-0.0223625,-12.49435629567623
-0.02235,-11.73023697851053
-0.0223375,-10.96611766134482
-0.022325,-10.13832173441531
-0.0223125,-9.437879027013416
-0.0223,-8.610083100083903
-0.0222875,-7.909640392682009
-0.022275,-7.272874295043922
-0.0222625,-6.636108197405837
-0.02225,-5.935665490003941
-0.0222375,-5.171546172838237
-0.022225,-4.343750245908724
-0.0222125,-3.579630928743021
-0.0222,-2.6881583920497
-0.0221875,-1.860362465120188
-0.022175,-1.159919757718293
-0.0221625,-0.3321238307887804
-0.02215,0.4319954863769233
-0.0221375,1.196114803542627
-0.022125,1.960234120708331
-0.0221125,2.788030047637843
-0.0221,3.615825974567355
-0.0220875,4.443621901496868
-0.022075,5.27141782842638
-0.0220625,6.099213755355893
-0.02205,6.863333072521597
-0.0220375,7.691128999451109
-0.022025,8.518924926380622
-0.0220125,9.410397463073942
-0.022,10.30186999976726
-0.0219875,11.12966592669678
-0.021975,12.08481507315391
-0.0219625,12.97628760984723
-0.02195,13.93143675630436
-0.0219375,14.75923268323387
-0.021925,15.65070521992719
-0.0219125,16.4785011468567
-0.0219,17.2426204640224
-0.0218875,18.07041639095192
-0.021875,18.89821231788143
-0.0218625,19.85336146433855
-0.02185,20.80851061079569
-0.0218375,21.69998314748901
-0.021825,22.59145568418234
-0.0218125,23.29189839158423
-0.0218,24.05601770874993
-0.0217875,24.82013702591563
-0.021775,25.77528617237277
-0.0217625,26.60308209930228
-0.02175,27.5582312457594
-0.0217375,28.38602717268892
-0.021725,29.08646988009081
-0.0217125,29.7232359777289
-0.0217,30.29632546560318
-0.0216875,30.74206173394984
-0.021675,31.25147461206031
-0.0216625,31.63353427064316
-0.02165,32.20662375851743
-0.0216375,32.58868341710029
-0.021625,33.09809629521076
-0.0216125,33.54383256355742
-0.0216,34.05324544166789
-0.0215875,34.43530510025074
-0.021575,34.8173647588336
-0.0215625,35.26310102718026
-0.02155,35.6451606857631
-0.0215375,36.09089695410977
-0.021525,36.60030983222023
-0.0215125,37.17339932009451
-0.0215,37.74648880796879
-0.0214875,38.31957829584307
-0.021475,38.82899117395354
-0.0214625,39.40208066182782
-0.02145,40.16619997899352
-0.0214375,41.05767251568684
-0.021425,41.88546844261635
-0.0214125,42.64958775978206
-0.0214,43.22267724765634
-0.0213875,43.85944334529442
-0.021375,44.55988605269632
-0.0213625,45.51503519915344
-0.02135,46.59753756513819
-0.0213375,47.61636332135912
-0.021325,48.50783585805245
-0.0213125,49.46298500450958
-0.0213,50.48181076073052
-0.0212875,51.50063651695146
-0.021275,52.39210905364478
-0.0212625,53.15622837081048
-0.02125,54.11137751726761
-0.0212375,55.00285005396093
-0.021225,55.89432259065425
-0.0212125,56.84947173711139
-0.0212,57.80462088356851
-0.0211875,58.75977003002564
-0.021175,59.71491917648277
-0.0211625,60.6700683229399
-0.02115,61.49786424986942
-0.0211375,62.45301339632654
-0.021125,63.34448593301986
-0.0211125,64.23595846971318
-0.0211,65.12743100640651
-0.0210875,65.95522693333602
-0.021075,66.78302286026553
-0.0210625,67.54714217743123
-0.02105,68.37493810436074
-0.0210375,69.20273403129025
-0.021025,70.03052995821976
-0.0210125,70.85832588514927
-0.021,71.62244520231499
-0.0209875,72.38656451948069
-0.020975,73.2143604464102
-0.0209625,73.9148031538121
-0.02095,74.42421603192255
-0.0209375,74.93362891003302
-0.020925,75.44304178814349
-0.0209125,76.07980788578158
-0.0209,76.65289737365586
-0.0208875,77.28966347129395
-0.020875,77.92642956893204
-0.0208625,78.62687227633393
-0.02085,79.1999617642082
-0.0208375,79.70937464231868
-0.020825,80.15511091066534
-0.0208125,80.6645237887758
-0.0208,81.11026005712247
-0.0207875,81.49231971570532
-0.020775,82.00173259381579
-0.0207625,82.44746886216245
-0.02075,83.02055835003672
-0.0207375,83.5299712281472
-0.020725,84.10306071602147
-0.0207125,84.67615020389576
-0.0207,85.18556308200623
-0.0206875,85.82232917964431
-0.020675,86.33174205775478
-0.0206625,86.84115493586525
-0.02065,87.28689120421191
-0.0206375,87.8599806920862
-0.020625,88.43307017996047
-0.0206125,88.94248305807093
-0.0206,89.5155725459452
-0.0205875,90.15233864358331
-0.020575,90.72542813145758
-0.0205625,91.36219422909566
-0.02055,91.93528371696995
-0.0205375,92.50837320484422
-0.020525,93.0814626927185
-0.0205125,93.71822879035659
-0.0205,94.22764166846706
-0.0204875,94.86440776610515
-0.020475,95.50117386374322
-0.0204625,96.20161657114512
-0.02045,96.83838266878321
-0.0204375,97.4751487664213
-0.020425,98.11191486405937
-0.0204125,98.81235757146128
-0.0204,99.44912366909936
-0.0203875,100.0858897667375
-0.020375,100.6589792546117
-0.0203625,101.232068742486
-0.02035,101.7414816205965
-0.0203375,102.3782477182346
-0.020325,103.0786904256365
-0.0203125,103.6517799135107
-0.0203,104.2885460111488
-0.0202875,104.9889887185507
-0.020275,105.7531080357164
-0.0202625,106.4535507431183
-0.02025,107.0903168407564
-0.0202375,107.6634063286307
-0.020225,108.3001724262688
-0.0202125,108.9369385239068
-0.0202,109.5100280117811
-0.0201875,110.0831174996554
-0.020175,110.5925303777659
-0.0201625,111.229296475404
-0.02015,111.8023859632782
-0.0201375,112.3754754511525
-0.020125,112.9485649390268
-0.0201125,113.5853310366649
-0.0201,114.0947439147753
-0.0200875,114.6678334026496
-0.020075,115.2409228905239
-0.0200625,115.8140123783982
-0.02005,116.2597486467448
-0.0200375,116.7691615248553
-0.020025,117.2785744029658
-0.0200125,117.7879872810763
-0.02,118.2337235494229
-0.0199875,118.6157832080058
-0.019975,119.1251960861162
-0.0199625,119.6982855739905
-0.01995,120.1440218423372
-0.0199375,120.5897581106838
-0.019925,121.0354943790305
-0.0199125,121.544907257141
-0.0199,122.0543201352514
-0.0198875,122.5000564035981
-0.019875,122.8821160621809
-0.0198625,123.3278523305276
-0.01985,123.7099119891105
-0.0198375,123.9646184281657
-0.019825,124.0282950379295
-0.0198125,124.2830014769847
-0.0198,124.4740313062762
-0.0197875,124.7287377453314
-0.019775,124.9197675746228
-0.0197625,125.1744740136781
-0.01975,125.4928570624971
-0.0197375,125.8749167210799
-0.019725,126.193299769899
-0.0197125,126.5753594284818
-0.0197,126.9574190870647
-0.0196875,127.4031553554114
-0.019675,127.848891623758
-0.0196625,128.2309512823409
-0.01965,128.7403641604513
-0.0196375,129.2497770385618
-0.019625,129.5681600873808
-0.0196125,130.0775729654913
-0.0196,130.3959560143103
-0.0195875,130.841692282657
-0.019575,131.2237519412399
-0.0195625,131.5421349900589
-0.01955,131.9241946486418
-0.0195375,132.3699309169884
-0.019525,132.8793437950989
-0.0195125,133.2614034536817
-0.0195,133.7071397220284
-0.0194875,134.2165526001389
-0.019475,134.7259654782493
-0.0194625,135.171701746596
-0.01945,135.5537614051788
-0.0194375,135.9994976735255
-0.019425,136.5725871613998
-0.0194125,137.0820000395103
-0.0194,137.4003830883293
-0.0193875,137.846119356676
-0.019375,138.3555322347864
-0.0193625,138.8012685031331
-0.01935,139.2470047714797
-0.0193375,139.6290644300626
-0.019325,140.0748006984093
-0.0193125,140.6478901862835
-0.0193,141.0936264546302
-0.0192875,141.5393627229768
-0.019275,142.0487756010874
-0.0192625,142.5581884791978
-0.01925,143.0039247475445
-0.0192375,143.3859844061273
-0.019225,143.831720674474
-0.0192125,144.2774569428207
-0.0192,144.6595166014035
-0.0191875,145.1052528697501
-0.019175,145.4236359185692
-0.0191625,145.8056955771521
-0.01915,146.1877552357349
-0.0191375,146.5698148943178
-0.019125,146.824521333373
-0.0191125,147.2702576017197
-0.0191,147.6523172603025
-0.0190875,148.0343769188854
-0.019075,148.3527599677044
-0.0190625,148.7348196262872
-0.01905,149.1168792848701
-0.0190375,149.498938943453
-0.019025,149.9446752117996
-0.0190125,150.2630582606186
-0.019,150.5177646996739
-0.0189875,150.9635009680206
-0.018975,151.2818840168396
-0.0189625,151.6002670656586
-0.01895,151.7912968949501
-0.0189375,152.0460033340053
-0.018925,152.3643863828243
-0.0189125,152.6827694316434
-0.0189,152.9374758706986
-0.0188875,153.2558589195177
-0.018875,153.6379185781005
-0.0188625,154.0836548464472
-0.01885,154.46571450503
-0.0188375,154.7840975538491
-0.018825,155.1024806026681
-0.0188125,155.4208636514872
-0.0188,155.7392467003062
-0.0187875,155.9939531393615
-0.018775,156.1849829686529
-0.0187625,156.5670426272357
-0.01875,156.8854256760548
-0.0187375,157.14013211511
-0.018725,157.3948385541652
-0.0187125,157.7132216029843
-0.0187,158.0316046518033
-0.0186875,158.4136643103861
-0.018675,158.7320473592052
-0.0186625,159.1141070177881
-0.01865,159.4961666763709
-0.0186375,159.8782263349538
-0.018625,160.1966093837728
-0.0186125,160.5786690423557
-0.0186,160.8333754814109
-0.0185875,161.15175853023
-0.018575,161.4064649692852
-0.0185625,161.7248480181042
-0.01855,161.9158778473956
-0.0185375,162.0432310669233
-0.018525,162.1705842864509
-0.0185125,162.3616141157423
-0.0185,162.4252907255061
-0.0184875,162.5526439450337
-0.018475,162.7436737743251
